Setor,Data,Disponibilidade_Real,Desempenho_Real,Qualidade_Real,OeeVisaoGeral_Real,ProducaoReal_Meta,ProducaoReal_Real,CapacidadeReal_Real,CapacidadeInstalada_Real,CaixasNaoProduzidas_Real,HorasAdicionaisAoProcesso_Real,HorasParadas_Real,HorasReais_Real,DescartesCaixas_Real,DescartesTampas_Real,DescartesEmbalagens_Real,Refugo_Real,SegundaLinha_Real
IMPRESSÃO,04/02/2020,100,79.0,100,79,710000.0,2720000,79.0,3430000.0,244463.45329249618,0.0,50,3,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,0.8144820295983086
IMPRESSÃO,05/02/2020,100,22.0,100,22,2670000.0,760000,22.0,3430000.0,244463.45329249618,0.0,50,3,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,0.8144820295983086
IMPRESSÃO,06/02/2020,100,14.0,99,14,2960000.0,470000,14.0,3430000.0,244463.45329249618,0.0,50,3,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
IMPRESSÃO,10/02/2020,100,16.0,99,16,2870000.0,560000,16.0,3430000.0,244463.45329249618,0.0,50,3,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
IMPRESSÃO,12/02/2020,100,18.0,99,18,2810000.0,620000,18.0,3430000.0,244463.45329249618,0.0,50,3,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
IMPRESSÃO,13/02/2020,100,74.0,99,74,645211.0,1880000,74.0,2525211.0,244463.45329249618,0.0,19,3,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
IMPRESSÃO,14/02/2020,100,7.0,99,7,3200000.0,230000,7.0,3430000.0,244463.45329249618,0.0,50,3,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
IMPRESSÃO,19/02/2020,100,34.0,100,33,2280000.0,1150000,34.0,3430000.0,244463.45329249618,0.0,50,3,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,0.0
IMPRESSÃO,20/02/2020,100,30.0,100,30,2390000.0,1040000,30.0,3430000.0,244463.45329249618,0.0,50,3,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,0.0
IMPRESSÃO,21/02/2020,100,47.0,100,47,1830000.0,1600000,47.0,3430000.0,244463.45329249618,0.0,50,3,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,0.0
IMPRESSÃO,26/02/2020,100,14.0,99,14,2950000.0,480000,14.0,3430000.0,244463.45329249618,0.0,50,3,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
IMPRESSÃO,27/02/2020,100,55.0,100,55,1530000.0,1900000,55.0,3430000.0,244463.45329249618,0.0,50,3,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,0.0
IMPRESSÃO,28/02/2020,100,25.0,100,25,2560000.0,870000,25.0,3430000.0,244463.45329249618,0.0,50,3,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,0.0
IMPRESSÃO,02/03/2020,100,39.0,99,39,2080000.0,1350000,39.0,3430000.0,244463.45329249618,0.0,50,3,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
IMPRESSÃO,03/03/2020,100,20.0,99,20,2750000.0,680000,20.0,3430000.0,244463.45329249618,0.0,50,3,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
IMPRESSÃO,05/03/2020,100,45.0,99,45,1629493.0,1350000,45.0,2979493.0,244463.45329249618,0.0,74,3,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
IMPRESSÃO,09/03/2020,100,12.0,98,12,1497500.0,200000,12.0,1697500.0,244463.45329249618,0.0,88,3,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,2.0
IMPRESSÃO,10/03/2020,100,16.0,100,16,2880000.0,550000,16.0,3430000.0,244463.45329249618,0.0,50,3,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,0.0
IMPRESSÃO,12/03/2020,5,351.0,100,18,-443600.0,620000,18.0,3430000.0,3253600.0,0.0,98,3,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,0.8144820295983086
IMPRESSÃO,13/03/2020,5,1448.0,100,74,-1750132.0,1880000,74.0,2525211.0,2395343.0,0.0,91,3,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,0.8144820295983086
IMPRESSÃO,16/03/2020,100,29.0,100,28,2450000.0,980000,29.0,3430000.0,244463.45329249618,0.0,50,3,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,0.0
IMPRESSÃO,17/03/2020,100,32.0,99,31,1859873.0,860000,32.0,2719873.0,244463.45329249618,0.0,43,3,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
IMPRESSÃO,01/04/2020,100,51.0,99,51,973680.0,1020000,51.0,1993680.0,244463.45329249618,0.0,88,3,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
IMPRESSÃO,02/04/2020,100,219.0,99,217,-1000000.0,1840000,219.0,840000.0,244463.45329249618,0.0,0,3,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
IMPRESSÃO,03/04/2020,100,58.0,100,58,1430000.0,2000000,58.0,3430000.0,244463.45329249618,0.0,50,3,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,0.0
IMPRESSÃO,08/04/2020,100,6.0,99,6,3230000.0,200000,6.0,3430000.0,244463.45329249618,0.0,50,3,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
IMPRESSÃO,13/04/2020,100,34.0,100,34,2270000.0,1160000,34.0,3430000.0,244463.45329249618,0.0,50,3,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,0.0
IMPRESSÃO,14/04/2020,100,11.0,99,11,3036000.0,394000,11.0,3430000.0,244463.45329249618,0.0,50,3,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
IMPRESSÃO,15/04/2020,100,29.0,99,28,2450000.0,980000,29.0,3430000.0,244463.45329249618,0.0,50,3,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
IMPRESSÃO,16/04/2020,100,7.0,98,7,3190000.0,240000,7.0,3430000.0,244463.45329249618,0.0,50,3,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,2.0
IMPRESSÃO,17/04/2020,100,6.0,99,6,3230000.0,200000,6.0,3430000.0,244463.45329249618,0.0,50,3,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,2.0
IMPRESSÃO,20/04/2020,100,37.0,100,37,2170000.0,1260000,37.0,3430000.0,244463.45329249618,0.0,50,3,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,0.0
IMPRESSÃO,23/04/2020,100,37.0,99,36,1077500.0,620000,37.0,1697500.0,244463.45329249618,0.0,88,3,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
IMPRESSÃO,28/04/2020,17,37.0,98,6,368000.0,220000,6.0,3430000.0,2842000.0,0.0,60,3,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,2.0
IMPRESSÃO,29/04/2020,100,42.0,99,42,1990000.0,1440000,42.0,3430000.0,244463.45329249618,0.0,50,3,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
IMPRESSÃO,05/05/2020,100,33.0,99,33,1572000.0,780000,33.0,2352000.0,244463.45329249618,0.0,40,2,6.0,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
IMPRESSÃO,07/05/2020,100,82.0,99,82,228894.0,1070000,82.0,1298894.0,244463.45329249618,0.0,8,2,6.0,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
IMPRESSÃO,11/05/2020,66,71.0,100,47,448400.0,1100000,47.0,2352000.0,803600.0,0.0,38,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,0.0
IMPRESSÃO,12/05/2020,17,113.0,98,19,-26000.0,220000,19.0,1164000.0,970000.0,0.0,30,2,1.0,0.041707317073170734,0.021388888888888888,4.223684210526316,2.0
IMPRESSÃO,13/05/2020,17,87.0,100,14,52000.0,340000,14.0,2352000.0,1960000.0,0.0,40,2,1.0,0.041707317073170734,0.021388888888888888,4.223684210526316,0.0
IMPRESSÃO,14/05/2020,100,65.0,100,64,832000.0,1520000,65.0,2352000.0,244463.45329249618,0.0,40,2,6.0,0.041707317073170734,0.021388888888888888,4.223684210526316,0.0
IMPRESSÃO,15/05/2020,100,85.0,100,85,312444.0,1800000,85.0,2112444.0,244463.45329249618,0.0,38,2,6.0,0.041707317073170734,0.021388888888888888,4.223684210526316,0.0
IMPRESSÃO,18/05/2020,100,108.0,100,107,-178000.0,2530000,108.0,2352000.0,244463.45329249618,0.0,40,2,6.0,0.041707317073170734,0.021388888888888888,4.223684210526316,0.0
IMPRESSÃO,19/05/2020,100,61.0,100,61,912000.0,1440000,61.0,2352000.0,244463.45329249618,0.0,40,2,6.0,0.041707317073170734,0.021388888888888888,4.223684210526316,0.0
IMPRESSÃO,21/05/2020,49,46.0,99,22,626400.0,530000,23.0,2352000.0,1195600.0,0.0,98,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
IMPRESSÃO,22/05/2020,29,29.0,99,8,486000.0,200000,9.0,2352000.0,1666000.0,0.0,70,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
IMPRESSÃO,25/05/2020,33,39.0,97,12,319099.0,200000,13.0,1557297.0,1038198.0,0.0,99,2,2.0,0.041707317073170734,0.021388888888888888,4.223684210526316,3.0
IMPRESSÃO,26/05/2020,67,15.0,99,10,1328000.0,240000,10.0,2352000.0,784000.0,0.0,60,2,4.0,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
IMPRESSÃO,27/05/2020,100,78.0,100,77,468806.0,1620000,78.0,2088806.0,244463.45329249618,0.0,19,2,6.0,0.041707317073170734,0.021388888888888888,4.223684210526316,0.0
IMPRESSÃO,28/05/2020,100,85.0,100,85,352000.0,2000000,85.0,2352000.0,244463.45329249618,0.0,40,2,6.0,0.041707317073170734,0.021388888888888888,4.223684210526316,0.0
IMPRESSÃO,29/05/2020,100,52.0,100,52,1132000.0,1220000,52.0,2352000.0,244463.45329249618,0.0,40,2,6.0,0.041707317073170734,0.021388888888888888,4.223684210526316,0.0
IMPRESSÃO,01/06/2020,100,63.0,100,62,882000.0,1470000,63.0,2352000.0,244463.45329249618,0.0,40,2,6.0,0.041707317073170734,0.021388888888888888,4.223684210526316,0.0
IMPRESSÃO,02/06/2020,100,66.0,100,66,792000.0,1560000,66.0,2352000.0,244463.45329249618,0.0,40,2,6.0,0.041707317073170734,0.021388888888888888,4.223684210526316,0.0
IMPRESSÃO,03/06/2020,49,30.0,99,15,806400.0,350000,15.0,2352000.0,1195600.0,0.0,98,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
IMPRESSÃO,04/06/2020,100,70.0,100,70,712000.0,1640000,70.0,2352000.0,244463.45329249618,0.0,40,2,6.0,0.041707317073170734,0.021388888888888888,4.223684210526316,0.0
IMPRESSÃO,08/06/2020,100,64.0,100,64,847000.0,1505000,64.0,2352000.0,244463.45329249618,0.0,40,2,6.0,0.041707317073170734,0.021388888888888888,4.223684210526316,0.0
IMPRESSÃO,09/06/2020,100,70.0,100,70,702000.0,1650000,70.0,2352000.0,244463.45329249618,0.0,40,2,6.0,0.041707317073170734,0.021388888888888888,4.223684210526316,0.0
IMPRESSÃO,10/06/2020,50,72.0,100,36,326000.0,850000,36.0,2352000.0,1176000.0,0.0,20,2,3.0,0.041707317073170734,0.021388888888888888,4.223684210526316,0.0
IMPRESSÃO,12/06/2020,33,52.0,98,17,188000.0,200000,17.0,1164000.0,776000.0,0.0,60,2,2.0,0.041707317073170734,0.021388888888888888,4.223684210526316,2.0
IMPRESSÃO,15/06/2020,100,60.0,99,60,942000.0,1410000,60.0,2352000.0,244463.45329249618,0.0,40,2,6.0,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
IMPRESSÃO,16/06/2020,100,49.0,99,49,986014.0,950000,49.0,1936014.0,244463.45329249618,0.0,26,2,6.0,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
IMPRESSÃO,17/06/2020,100,62.0,100,62,892000.0,1460000,62.0,2352000.0,244463.45329249618,0.0,40,2,6.0,0.041707317073170734,0.021388888888888888,4.223684210526316,0.0
IMPRESSÃO,19/06/2020,17,102.0,99,17,-8000.0,400000,17.0,2352000.0,1960000.0,0.0,40,2,1.0,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
IMPRESSÃO,22/06/2020,100,145.0,99,144,-599698.0,1920000,145.0,1320302.0,244463.45329249618,0.0,34,2,6.0,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
IMPRESSÃO,23/06/2020,100,98.0,100,98,42000.0,2310000,98.0,2352000.0,244463.45329249618,0.0,40,2,6.0,0.041707317073170734,0.021388888888888888,4.223684210526316,0.0
IMPRESSÃO,25/06/2020,100,90.0,100,89,242000.0,2110000,90.0,2352000.0,244463.45329249618,0.0,40,2,6.0,0.041707317073170734,0.021388888888888888,4.223684210526316,0.0
IMPRESSÃO,29/06/2020,33,121.0,100,40,-166000.0,950000,40.0,2352000.0,1568000.0,0.0,80,2,2.0,0.041707317073170734,0.021388888888888888,4.223684210526316,0.0
IMPRESSÃO,30/06/2020,67,33.0,99,22,1052000.0,516000,22.0,2352000.0,784000.0,0.0,60,2,4.0,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
IMPRESSÃO,02/07/2020,100,72.0,100,72,960000.0,2470000,72.0,3430000.0,244463.45329249618,0.0,50,3,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,0.0
IMPRESSÃO,06/07/2020,71,56.0,99,39,906850.0,1140000,40.0,2865589.0,818740.0,0.0,48,3,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
