idLancar_Producao,Data,Codigo_do_Produto,Descricao,NF,Peso_KG,Volume_Produzido_Cx,Setor,Turno,Horas_Trabalhadas,Horas_Add,Responsavel
984,05/09/2019,57200,Bobina de 57mm por 200 metros ,0,7,122,2,CORTE DE BOBINAS,A,8:45,0,
985,05/09/2019,57150,Bobina de 57mm por 150 metros ,0,9,156,2,CORTE DE BOBINAS,A,8:45,0,
986,05/09/2019,8020,Bobina de 80mm por 20 metros ,0,44,352,9,CORTE DE BOBINAS,A,8:45,0,
987,05/09/2019,8040,Bobina de 80mm por 40 metros ,0,140,43,30,CORTE DE BOBINAS,A,8:45,0,
988,06/09/2019,8040,Bobina de 80mm por 40 metros ,0,126,387,27,CORTE DE BOBINAS,A,8:45,0,
989,06/09/2019,5720,Bobina de 57mm por 20 metros ,0,93,135,35,CORTE DE BOBINAS,A,8:45,0,
990,09/09/2019,57300,Bobina de 57mm por 300 metros ,0,242,422,53,CORTE DE BOBINAS,A,8:45,0,
991,09/09/2019,5716,Bobina de 57mm por 16 metros ,0,16,804,4,CORTE DE BOBINAS,A,8:45,0,
992,09/09/2019,5720,Bobina de 57mm por 20 metros ,0,55,881,21,CORTE DE BOBINAS,A,8:45,0,
993,10/09/2019,8040,Bobina de 80mm por 40 metros ,0,248,093,53,CORTE DE BOBINAS,A,8:45,0,
994,11/09/2019,8040,Bobina de 80mm por 40 metros ,0,327,67,70,CORTE DE BOBINAS,A,8:45,0,
995,12/09/2019,8040,Bobina de 80mm por 40 metros ,0,379,161,81,CORTE DE BOBINAS,A,8:45,0,
996,13/09/2019,8020,Bobina de 80mm por 20 metros ,0,98,56,20,CORTE DE BOBINAS,A,8:45,0,
997,13/09/2019,8040,Bobina de 80mm por 40 metros ,0,215,326,46,CORTE DE BOBINAS,A,8:45,0,
998,16/09/2019,8040,Bobina de 80mm por 40 metros ,0,163,835,35,CORTE DE BOBINAS,A,8:45,0,
999,16/09/2019,5716,Bobina de 57mm por 16 metros ,0,42,01,10,CORTE DE BOBINAS,A,8:45,0,
1000,17/09/2019,5716,Bobina de 57mm por 16 metros ,0,84,02,20,CORTE DE BOBINAS,A,8:45,0,
1001,17/09/2019,5750,Bobina de 57mm por 50 metros ,0,27,462,6,CORTE DE BOBINAS,A,8:45,0,
1002,17/09/2019,57360,Bobina de 57mm por 360 metros ,0,183,498,34,CORTE DE BOBINAS,A,8:45,0,
1003,17/09/2019,57300,Bobina de 57mm por 300 metros ,0,114,35,25,CORTE DE BOBINAS,A,8:45,0,
1004,17/09/2019,57150,Bobina de 57mm por 150 metros ,0,22,89,5,CORTE DE BOBINAS,A,8:45,0,
1005,17/09/2019,57200,Bobina de 57mm por 200 metros ,0,167,367,47,CORTE DE BOBINAS,A,8:45,0,
1006,18/09/2019,5716,Bobina de 57mm por 16 metros ,0,142,834,34,CORTE DE BOBINAS,A,8:45,0,
1007,19/09/2019,5716,Bobina de 57mm por 16 metros ,0,142,834,34,CORTE DE BOBINAS,A,8:45,0,
1008,20/09/2019,5716,Bobina de 57mm por 16 metros ,0,58,814,14,CORTE DE BOBINAS,A,8:45,0,
1009,20/09/2019,8040,Bobina de 80mm por 40 metros ,0,196,602,42,CORTE DE BOBINAS,A,8:45,0,
1010,23/09/2019,8040,Bobina de 80mm por 40 metros ,0,542,996,116,CORTE DE BOBINAS,A,8:45,0,
1011,24/09/2019,8040,Bobina de 80mm por 40 metros ,0,421,29,90,CORTE DE BOBINAS,A,8:45,0,
1012,25/09/2019,8040,Bobina de 80mm por 40 metros ,0,140,43,30,CORTE DE BOBINAS,A,8:45,0,
1013,25/09/2019,57360,Bobina de 57mm por 360 metros ,0,86,352,16,CORTE DE BOBINAS,A,8:45,0,
1014,25/09/2019,57300,Bobina de 57mm por 300 metros ,0,45,74,10,CORTE DE BOBINAS,A,8:45,0,
1015,25/09/2019,57100,Bobina de 57mm por 100 metros ,0,17,212,4,CORTE DE BOBINAS,A,8:45,0,
1016,25/09/2019,57150,Bobina de 57mm por 150 metros ,0,9,156,2,CORTE DE BOBINAS,A,8:45,0,
1017,25/09/2019,5780,Bobina de 57mm por 80 metros ,0,19,34,4,CORTE DE BOBINAS,A,8:45,0,
1018,26/09/2019,57360,Bobina de 57mm por 360 metros ,0,215,88,40,CORTE DE BOBINAS,A,8:45,0,
1019,26/09/2019,57300,Bobina de 57mm por 300 metros ,0,205,83,45,CORTE DE BOBINAS,A,8:45,0,
1020,26/09/2019,57150,Bobina de 57mm por 150 metros ,0,32,046,7,CORTE DE BOBINAS,A,8:45,0,
1021,26/09/2019,57100,Bobina de 57mm por 100 metros ,0,25,818,6,CORTE DE BOBINAS,A,8:45,0,
1022,26/09/2019,5750,Bobina de 57mm por 50 metros ,0,54,924,12,CORTE DE BOBINAS,A,8:45,0,
1023,26/09/2019,5740,Bobina de 57mm por 40 metros ,0,60,42,20,CORTE DE BOBINAS,A,8:45,0,
1024,26/09/2019,5730,Bobina de 57mm por 30 metros ,0,41,19,15,CORTE DE BOBINAS,A,8:45,0,
1025,27/09/2019,5730,Bobina de 57mm por 30 metros ,0,60,412,22,CORTE DE BOBINAS,A,8:45,0,
1026,27/09/2019,5720,Bobina de 57mm por 20 metros ,0,77,169,29,CORTE DE BOBINAS,A,8:45,0,
1027,27/09/2019,5740,Bobina de 57mm por 40 metros ,0,12,084,4,CORTE DE BOBINAS,A,8:45,0,
1028,30/09/2019,5720,Bobina de 57mm por 20 metros ,0,45,237,17,CORTE DE BOBINAS,A,8:45,0,
1029,30/09/2019,5716,Bobina de 57mm por 16 metros ,0,92,422,22,CORTE DE BOBINAS,A,8:45,0,
1030,30/09/2019,8040,Bobina de 80mm por 40 metros ,0,93,62,20,CORTE DE BOBINAS,A,8:45,0,
1031,02/09/2019,2,Impressão de 02 Cores,0,0,20500,IMPRESSÃO,A,8:45,0,
1032,03/09/2019,1,Impressão de 01 Cor ,0,0,5900,IMPRESSÃO,A,8:45,0,
1033,09/09/2019,1,Impressão de 01 Cor ,0,0,25800,IMPRESSÃO,A,8:45,0,
1034,10/09/2019,1,Impressão de 01 Cor ,0,0,10300,IMPRESSÃO,A,8:45,0,
1035,10/09/2019,2,Impressão de 02 Cores,0,0,6000,IMPRESSÃO,A,8:45,0,
1036,11/09/2019,1,Impressão de 01 Cor ,0,0,3200,IMPRESSÃO,A,8:45,0,
1037,11/09/2019,2,Impressão de 02 Cores,0,0,10200,IMPRESSÃO,A,8:45,0,
1038,12/09/2019,1,Impressão de 01 Cor ,0,0,2800,IMPRESSÃO,A,8:45,0,
1039,12/09/2019,3,Impressão de 03 Cores ,0,0,9200,IMPRESSÃO,A,8:45,0,
1040,13/09/2019,3,Impressão de 03 Cores ,0,0,6800,IMPRESSÃO,A,8:45,0,
1041,16/09/2019,1,Impressão de 01 Cor ,0,0,16000,IMPRESSÃO,A,8:45,0,
1042,17/09/2019,1,Impressão de 01 Cor ,0,0,17000,IMPRESSÃO,A,8:45,0,
1043,19/09/2019,1,Impressão de 01 Cor ,0,0,7200,IMPRESSÃO,A,8:45,0,
1044,19/09/2019,2,Impressão de 02 Cores,0,0,4400,IMPRESSÃO,A,8:45,0,
1045,20/09/2019,1,Impressão de 01 Cor ,0,0,25400,IMPRESSÃO,A,8:45,0,
1046,24/09/2019,1,Impressão de 01 Cor ,0,0,19200,IMPRESSÃO,A,8:45,0,
1047,24/09/2019,2,Impressão de 02 Cores,0,0,2200,IMPRESSÃO,A,8:45,0,
1048,25/09/2019,1,Impressão de 01 Cor ,0,0,10000,IMPRESSÃO,A,8:45,0,
1049,26/09/2019,1,Impressão de 01 Cor ,0,0,13500,IMPRESSÃO,A,8:45,0,
1050,30/09/2019,1,Impressão de 01 Cor ,0,0,7200,IMPRESSÃO,A,8:45,0,
1051,30/09/2019,2,Impressão de 02 Cores,0,0,6200,IMPRESSÃO,A,8:45,0,
1052,02/09/2019,501,Sulfite com 500 Folhas ,46839,386,16,CORTE DE A4,A,8:45,0,
1053,02/09/2019,501,Sulfite com 500 Folhas ,46839,385,16,CORTE DE A4,A,8:45,0,
1054,02/09/2019,501,Sulfite com 500 Folhas ,46839,382,16,CORTE DE A4,A,8:45,0,
1055,02/09/2019,501,Sulfite com 500 Folhas ,46839,382,16,CORTE DE A4,A,8:45,0,
1056,02/09/2019,501,Sulfite com 500 Folhas ,46839,382,16,CORTE DE A4,A,8:45,0,
1057,02/09/2019,501,Sulfite com 500 Folhas ,46839,382,16,CORTE DE A4,A,8:45,0,
1058,02/09/2019,501,Sulfite com 500 Folhas ,46839,381,16,CORTE DE A4,A,8:45,0,
1059,02/09/2019,501,Sulfite com 500 Folhas ,46839,380,20,CORTE DE A4,A,8:45,0,
1060,03/09/2019,501,Sulfite com 500 Folhas ,46839,384,17,CORTE DE A4,A,8:45,0,
1061,03/09/2019,501,Sulfite com 500 Folhas ,46839,383,17,CORTE DE A4,A,8:45,0,
1062,03/09/2019,501,Sulfite com 500 Folhas ,46839,386,17,CORTE DE A4,A,8:45,0,
1063,03/09/2019,501,Sulfite com 500 Folhas ,46839,386,17,CORTE DE A4,A,8:45,0,
1064,03/09/2019,501,Sulfite com 500 Folhas ,46839,386,17,CORTE DE A4,A,8:45,0,
1065,03/09/2019,501,Sulfite com 500 Folhas ,46839,386,22,CORTE DE A4,A,8:45,0,
1066,04/09/2019,501,Sulfite com 500 Folhas ,46839,382,16,CORTE DE A4,A,8:45,0,
1067,04/09/2019,501,Sulfite com 500 Folhas ,46839,382,20,CORTE DE A4,A,8:45,0,
1068,04/09/2019,501,Sulfite com 500 Folhas ,46839,387,20,CORTE DE A4,A,8:45,0,
1069,04/09/2019,501,Sulfite com 500 Folhas ,46839,386,22,CORTE DE A4,A,8:45,0,
1070,06/09/2019,501,Sulfite com 500 Folhas ,46839,383,20,CORTE DE A4,A,8:45,0,
1071,06/09/2019,501,Sulfite com 500 Folhas ,46839,381,20,CORTE DE A4,A,8:45,0,
1072,06/09/2019,501,Sulfite com 500 Folhas ,46839,380,22,CORTE DE A4,A,8:45,0,
1073,05/10/2019,501,Sulfite com 500 Folhas ,46839,383,17,CORTE DE A4,A,8:45,0,
1074,09/09/2019,500,Multiuso com 500 Folhas ,46060,380,29,CORTE DE A4,A,8:45,0,
1075,09/09/2019,500,Multiuso com 500 Folhas ,46060,381,29,CORTE DE A4,A,8:45,0,
1076,11/09/2019,500,Multiuso com 500 Folhas ,121320,412,16,CORTE DE A4,A,8:45,0,
1077,11/09/2019,500,Multiuso com 500 Folhas ,121320,417,16,CORTE DE A4,A,8:45,0,
1078,11/09/2019,500,Multiuso com 500 Folhas ,121320,411,16,CORTE DE A4,A,8:45,0,
1079,11/09/2019,500,Multiuso com 500 Folhas ,121320,403,16,CORTE DE A4,A,8:45,0,
1080,11/09/2019,500,Multiuso com 500 Folhas ,121320,407,16,CORTE DE A4,A,8:45,0,
1081,11/09/2019,500,Multiuso com 500 Folhas ,121320,406,16,CORTE DE A4,A,8:45,0,
1082,11/09/2019,500,Multiuso com 500 Folhas ,121320,421,15,CORTE DE A4,A,8:45,0,
1083,11/09/2019,500,Multiuso com 500 Folhas ,121320,428,15,CORTE DE A4,A,8:45,0,
1084,12/09/2019,500,Multiuso com 500 Folhas ,121320,421,18,CORTE DE A4,A,8:45,0,
1085,12/09/2019,500,Multiuso com 500 Folhas ,121320,418,18,CORTE DE A4,A,8:45,0,
1086,12/09/2019,500,Multiuso com 500 Folhas ,121320,420,18,CORTE DE A4,A,8:45,0,
1087,12/09/2019,500,Multiuso com 500 Folhas ,121320,405,18,CORTE DE A4,A,8:45,0,
1088,12/09/2019,500,Multiuso com 500 Folhas ,121320,414,18,CORTE DE A4,A,8:45,0,
1089,12/09/2019,500,Multiuso com 500 Folhas ,121320,414,19,CORTE DE A4,A,8:45,0,
1090,12/09/2019,500,Multiuso com 500 Folhas ,121320,416,20,CORTE DE A4,A,8:45,0,
1091,12/09/2019,500,Multiuso com 500 Folhas ,121320,412,20,CORTE DE A4,A,8:45,0,
1092,13/09/2019,500,Multiuso com 500 Folhas ,121320,415,11,CORTE DE A4,A,8:45,0,
1093,13/09/2019,500,Multiuso com 500 Folhas ,121320,415,11,CORTE DE A4,A,8:45,0,
1094,13/09/2019,501,Sulfite com 500 Folhas ,47899,378,11,CORTE DE A4,A,8:45,0,
1095,13/09/2019,501,Sulfite com 500 Folhas ,47899,380,11,CORTE DE A4,A,8:45,0,
1096,13/09/2019,501,Sulfite com 500 Folhas ,47899,381,11,CORTE DE A4,A,8:45,0,
1097,13/09/2019,501,Sulfite com 500 Folhas ,47899,380,12,CORTE DE A4,A,8:45,0,
1098,13/09/2019,501,Sulfite com 500 Folhas ,47899,380,12,CORTE DE A4,A,8:45,0,
1099,13/09/2019,501,Sulfite com 500 Folhas ,47899,379,12,CORTE DE A4,A,8:45,0,
1100,16/09/2019,501,Sulfite com 500 Folhas ,47899,382,17,CORTE DE A4,A,8:45,0,
1101,16/09/2019,501,Sulfite com 500 Folhas ,47899,382,17,CORTE DE A4,A,8:45,0,
1102,16/09/2019,501,Sulfite com 500 Folhas ,47899,379,17,CORTE DE A4,A,8:45,0,
1103,16/09/2019,501,Sulfite com 500 Folhas ,47899,379,18,CORTE DE A4,A,8:45,0,
1104,16/09/2019,501,Sulfite com 500 Folhas ,47899,380,18,CORTE DE A4,A,8:45,0,
1105,16/09/2019,501,Sulfite com 500 Folhas ,47899,379,18,CORTE DE A4,A,8:45,0,
1106,16/09/2019,501,Sulfite com 500 Folhas ,47899,383,18,CORTE DE A4,A,8:45,0,
1107,16/09/2019,501,Sulfite com 500 Folhas ,47899,382,18,CORTE DE A4,A,8:45,0,
1108,17/09/2019,501,Sulfite com 500 Folhas ,47899,379,16,CORTE DE A4,A,8:45,0,
1109,17/09/2019,501,Sulfite com 500 Folhas ,47899,378,16,CORTE DE A4,A,8:45,0,
1110,17/09/2019,501,Sulfite com 500 Folhas ,47899,380,16,CORTE DE A4,A,8:45,0,
1111,17/09/2019,501,Sulfite com 500 Folhas ,47899,380,16,CORTE DE A4,A,8:45,0,
1112,17/09/2019,501,Sulfite com 500 Folhas ,47899,379,16,CORTE DE A4,A,8:45,0,
1113,17/09/2019,501,Sulfite com 500 Folhas ,47899,378,16,CORTE DE A4,A,8:45,0,
1114,17/09/2019,501,Sulfite com 500 Folhas ,47899,380,15,CORTE DE A4,A,8:45,0,
1115,17/09/2019,501,Sulfite com 500 Folhas ,47899,379,15,CORTE DE A4,A,8:45,0,
1116,17/09/2019,501,Sulfite com 500 Folhas ,47899,378,15,CORTE DE A4,A,8:45,0,
1117,18/09/2019,501,Sulfite com 500 Folhas ,47899,378,15,CORTE DE A4,A,8:45,0,
1118,18/09/2019,501,Sulfite com 500 Folhas ,47899,378,15,CORTE DE A4,A,8:45,0,
1119,18/09/2019,501,Sulfite com 500 Folhas ,47899,378,15,CORTE DE A4,A,8:45,0,
1120,18/09/2019,501,Sulfite com 500 Folhas ,47899,380,15,CORTE DE A4,A,8:45,0,
1121,18/09/2019,501,Sulfite com 500 Folhas ,47899,380,15,CORTE DE A4,A,8:45,0,
1122,18/09/2019,501,Sulfite com 500 Folhas ,47899,381,15,CORTE DE A4,A,8:45,0,
1123,18/09/2019,501,Sulfite com 500 Folhas ,47899,380,15,CORTE DE A4,A,8:45,0,
1124,18/09/2019,501,Sulfite com 500 Folhas ,47899,379,15,CORTE DE A4,A,8:45,0,
1125,18/09/2019,501,Sulfite com 500 Folhas ,47899,378,15,CORTE DE A4,A,8:45,0,
1126,18/09/2019,501,Sulfite com 500 Folhas ,47899,381,15,CORTE DE A4,A,8:45,0,
1127,19/09/2019,501,Sulfite com 500 Folhas ,47899,378,20,CORTE DE A4,A,8:45,0,
1128,19/09/2019,501,Sulfite com 500 Folhas ,47899,377,20,CORTE DE A4,A,8:45,0,
1129,19/09/2019,501,Sulfite com 500 Folhas ,47899,381,15,CORTE DE A4,A,8:45,0,
1130,19/09/2019,500,Multiuso com 500 Folhas ,121320,413,21,CORTE DE A4,A,8:45,0,
1131,19/09/2019,500,Multiuso com 500 Folhas ,121320,412,21,CORTE DE A4,A,8:45,0,
1132,19/09/2019,501,Sulfite com 500 Folhas ,47899,410,6,CORTE DE A4,A,8:45,0,
1133,19/09/2019,500,Multiuso com 500 Folhas ,121320,410,21,CORTE DE A4,A,8:45,0,
1134,19/09/2019,500,Multiuso com 500 Folhas ,121320,414,21,CORTE DE A4,A,8:45,0,
1135,19/09/2019,500,Multiuso com 500 Folhas ,121320,405,21,CORTE DE A4,A,8:45,0,
1136,19/09/2019,500,Multiuso com 500 Folhas ,121320,408,21,CORTE DE A4,A,8:45,0,
1137,19/09/2019,500,Multiuso com 500 Folhas ,121320,418,25,CORTE DE A4,A,8:45,0,
1138,20/09/2019,500,Multiuso com 500 Folhas ,121320,418,18,CORTE DE A4,A,8:45,0,
1139,20/09/2019,500,Multiuso com 500 Folhas ,121320,412,18,CORTE DE A4,A,8:45,0,
1140,20/09/2019,500,Multiuso com 500 Folhas ,121320,429,19,CORTE DE A4,A,8:45,0,
1141,20/09/2019,500,Multiuso com 500 Folhas ,121320,428,19,CORTE DE A4,A,8:45,0,
1142,20/09/2019,500,Multiuso com 500 Folhas ,121320,413,19,CORTE DE A4,A,8:45,0,
1143,20/09/2019,500,Multiuso com 500 Folhas ,121320,419,19,CORTE DE A4,A,8:45,0,
1144,20/09/2019,500,Multiuso com 500 Folhas ,121320,413,19,CORTE DE A4,A,8:45,0,
1145,23/09/2019,500,Multiuso com 500 Folhas ,121320,410,19,CORTE DE A4,A,8:45,0,
1146,23/09/2019,500,Multiuso com 500 Folhas ,121320,410,19,CORTE DE A4,A,8:45,0,
1147,23/09/2019,500,Multiuso com 500 Folhas ,121320,416,19,CORTE DE A4,A,8:45,0,
1148,23/09/2019,500,Multiuso com 500 Folhas ,121320,414,19,CORTE DE A4,A,8:45,0,
1149,23/09/2019,500,Multiuso com 500 Folhas ,121639,408,19,CORTE DE A4,A,8:45,0,
1150,23/09/2019,500,Multiuso com 500 Folhas ,121639,414,19,CORTE DE A4,A,8:45,0,
1151,23/09/2019,500,Multiuso com 500 Folhas ,121639,410,19,CORTE DE A4,A,8:45,0,
1152,23/09/2019,500,Multiuso com 500 Folhas ,121639,401,18,CORTE DE A4,A,8:45,0,
1153,24/09/2019,500,Multiuso com 500 Folhas ,121639,411,16,CORTE DE A4,A,8:45,0,
1154,24/09/2019,500,Multiuso com 500 Folhas ,121639,405,16,CORTE DE A4,A,8:45,0,
1155,24/09/2019,500,Multiuso com 500 Folhas ,121639,404,16,CORTE DE A4,A,8:45,0,
1156,24/09/2019,500,Multiuso com 500 Folhas ,121639,405,16,CORTE DE A4,A,8:45,0,
1157,24/09/2019,500,Multiuso com 500 Folhas ,121639,399,16,CORTE DE A4,A,8:45,0,
1158,24/09/2019,500,Multiuso com 500 Folhas ,121639,407,17,CORTE DE A4,A,8:45,0,
1159,24/09/2019,500,Multiuso com 500 Folhas ,121639,404,17,CORTE DE A4,A,8:45,0,
1160,24/09/2019,500,Multiuso com 500 Folhas ,121639,410,17,CORTE DE A4,A,8:45,0,
1161,24/09/2019,500,Multiuso com 500 Folhas ,121639,405,17,CORTE DE A4,A,8:45,0,
1162,25/09/2019,500,Multiuso com 500 Folhas ,121639,409,18,CORTE DE A4,A,8:45,0,
1163,25/09/2019,500,Multiuso com 500 Folhas ,121639,406,18,CORTE DE A4,A,8:45,0,
1164,25/09/2019,500,Multiuso com 500 Folhas ,121639,409,18,CORTE DE A4,A,8:45,0,
1165,25/09/2019,500,Multiuso com 500 Folhas ,121639,410,18,CORTE DE A4,A,8:45,0,
1166,25/09/2019,500,Multiuso com 500 Folhas ,121639,401,18,CORTE DE A4,A,8:45,0,
1167,25/09/2019,500,Multiuso com 500 Folhas ,121639,412,19,CORTE DE A4,A,8:45,0,
1168,25/09/2019,500,Multiuso com 500 Folhas ,121639,405,19,CORTE DE A4,A,8:45,0,
1169,25/09/2019,500,Multiuso com 500 Folhas ,121639,411,19,CORTE DE A4,A,8:45,0,
1170,26/09/2019,501,Sulfite com 500 Folhas ,48892,381,10,CORTE DE A4,A,8:45,0,
1171,26/09/2019,501,Sulfite com 500 Folhas ,48892,382,10,CORTE DE A4,A,8:45,0,
1172,26/09/2019,501,Sulfite com 500 Folhas ,48892,384,11,CORTE DE A4,A,8:45,0,
1173,26/09/2019,501,Sulfite com 500 Folhas ,48892,385,11,CORTE DE A4,A,8:45,0,
1174,26/09/2019,501,Sulfite com 500 Folhas ,48892,384,11,CORTE DE A4,A,8:45,0,
1175,27/09/2019,501,Sulfite com 500 Folhas ,48892,384,15,CORTE DE A4,A,8:45,0,
1176,27/09/2019,501,Sulfite com 500 Folhas ,48892,381,15,CORTE DE A4,A,8:45,0,
1177,27/09/2019,501,Sulfite com 500 Folhas ,48892,380,16,CORTE DE A4,A,8:45,0,
1178,30/09/2019,501,Sulfite com 500 Folhas ,48892,380,15,CORTE DE A4,A,8:45,0,
1179,30/09/2019,501,Sulfite com 500 Folhas ,48892,386,15,CORTE DE A4,A,8:45,0,
1180,30/09/2019,501,Sulfite com 500 Folhas ,48892,386,16,CORTE DE A4,A,8:45,0,
1181,30/09/2019,501,Sulfite com 500 Folhas ,48892,389,16,CORTE DE A4,A,8:45,0,
1182,30/09/2019,501,Sulfite com 500 Folhas ,48892,389,16,CORTE DE A4,A,8:45,0,
1183,30/09/2019,501,Sulfite com 500 Folhas ,48892,380,16,CORTE DE A4,A,8:45,0,
1184,30/09/2019,501,Sulfite com 500 Folhas ,48892,379,16,CORTE DE A4,A,8:45,0,
1185,30/09/2019,501,Sulfite com 500 Folhas ,48892,390,16,CORTE DE A4,A,8:45,0,
1186,01/10/2019,1,Impressão de 01 Cor ,0,0,4000,IMPRESSÃO,A,8:45,0,
1187,02/10/2019,1,Impressão de 01 Cor ,0,0,21200,IMPRESSÃO,A,8:45,0,
1188,04/10/2019,1,Impressão de 01 Cor ,0,0,12200,IMPRESSÃO,A,8:45,0,
1189,07/10/2019,1,Impressão de 01 Cor ,0,0,16000,IMPRESSÃO,A,8:45,0,
1190,08/10/2019,1,Impressão de 01 Cor ,0,0,2000,IMPRESSÃO,A,8:45,0,
1191,08/10/2019,2,Impressão de 02 Cores,0,0,3600,IMPRESSÃO,A,8:45,0,
1192,09/10/2019,1,Impressão de 01 Cor ,0,0,24400,IMPRESSÃO,A,8:45,0,
1193,10/10/2019,1,Impressão de 01 Cor ,0,0,15900,IMPRESSÃO,A,8:45,0,
1194,10/10/2019,2,Impressão de 02 Cores,0,0,3600,IMPRESSÃO,A,8:45,0,
1195,01/10/2019,501,Sulfite com 500 Folhas ,48892,390,15,CORTE DE A4,A,8:45,0,
1196,01/10/2019,501,Sulfite com 500 Folhas ,48892,389,15,CORTE DE A4,A,8:45,0,
1197,01/10/2019,501,Sulfite com 500 Folhas ,48892,390,14,CORTE DE A4,A,8:45,0,
1198,01/10/2019,501,Sulfite com 500 Folhas ,48892,390,14,CORTE DE A4,A,8:45,0,
1199,01/10/2019,501,Sulfite com 500 Folhas ,48892,383,15,CORTE DE A4,A,8:45,0,
1200,02/10/2019,501,Sulfite com 500 Folhas ,48892,383,15,CORTE DE A4,A,8:45,0,
1201,02/10/2019,501,Sulfite com 500 Folhas ,48892,388,15,CORTE DE A4,A,8:45,0,
1202,02/10/2019,501,Sulfite com 500 Folhas ,48892,388,15,CORTE DE A4,A,8:45,0,
1203,02/10/2019,501,Sulfite com 500 Folhas ,48892,388,15,CORTE DE A4,A,8:45,0,
1204,02/10/2019,501,Sulfite com 500 Folhas ,48892,382,15,CORTE DE A4,A,8:45,0,
1205,02/10/2019,501,Sulfite com 500 Folhas ,48892,390,15,CORTE DE A4,A,8:45,0,
1206,02/10/2019,501,Sulfite com 500 Folhas ,48892,390,15,CORTE DE A4,A,8:45,0,
1207,02/10/2019,501,Sulfite com 500 Folhas ,48892,388,15,CORTE DE A4,A,8:45,0,
