Setor,Data,Disponibilidade_Real,Desempenho_Real,Qualidade_Real,OeeVisaoGeral_Real,ProducaoReal_Meta,ProducaoReal_Real,CapacidadeReal_Real,CapacidadeInstalada_Real,CaixasNaoProduzidas_Real,HorasAdicionaisAoProcesso_Real,HorasParadas_Real,HorasReais_Real,DescartesCaixas_Real,DescartesTampas_Real,DescartesEmbalagens_Real,Refugo_Real,SegundaLinha_Real
CORTE DE A4,23/04/2020,100,114.0,96,110,-2076.0,17200,114.0,15124.0,244463.45329249618,0.0,77,2,4.582089552238806,0.041707317073170734,0.021388888888888888,3.0,1.0
CORTE DE A4,24/04/2020,86,143.0,98,121,-5489.0,18300,123.0,14847.0,2036.0,0.0,92,2,4.582089552238806,0.041707317073170734,0.021388888888888888,1.0,1.0
CORTE DE A4,27/04/2020,100,150.0,99,149,-7000.0,21000,150.0,14000.0,244463.45329249618,0.0,44,2,4.582089552238806,0.041707317073170734,0.021388888888888888,0.0,0.0
CORTE DE A4,28/04/2020,53,157.0,99,83,-4233.0,11700,84.0,14000.0,6533.0,0.0,10,2,4.582089552238806,0.041707317073170734,0.021388888888888888,1.0,0.0
CORTE DE A4,29/04/2020,100,108.0,99,107,-1100.0,15100,108.0,14000.0,244463.45329249618,0.0,44,2,4.582089552238806,0.041707317073170734,0.021388888888888888,1.0,0.0
CORTE DE A4,30/04/2020,100,96.0,99,95,600.0,13400,96.0,14000.0,244463.45329249618,0.0,44,2,4.582089552238806,0.041707317073170734,0.021388888888888888,0.0,0.0
CORTE DE A4,04/05/2020,83,84.0,#NÚM!,#NÚM!,1440.0,7500,69.0,10800.0,1860.0,0.0,46,1,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
CORTE DE A4,05/05/2020,66,86.0,#NÚM!,#NÚM!,1010.0,6100,56.0,10800.0,3690.0,0.0,5,1,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,0.0
CORTE DE A4,06/05/2020,100,63.0,#NÚM!,#NÚM!,4000.0,6800,63.0,10800.0,244463.45329249618,0.0,97,1,6.0,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
CORTE DE A4,07/05/2020,66,86.0,100,56,1010.0,6100,56.0,10800.0,3690.0,0.0,5,1,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,0.8144820295983086
CORTE DE A4,11/05/2020,48,71.0,99,34,1010.0,2500,23.0,10800.0,7290.0,0.0,39,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
CORTE DE A4,14/05/2020,83,67.0,#NÚM!,#NÚM!,3000.0,6000,56.0,10800.0,1800.0,0.0,64,1,5.0,0.041707317073170734,0.021388888888888888,4.223684210526316,0.0
CORTE DE A4,15/05/2020,68,40.0,#NÚM!,#NÚM!,4420.0,2900,27.0,10800.0,3480.0,0.0,67,1,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
CORTE DE A4,18/05/2020,60,51.0,#NÚM!,#NÚM!,3150.0,3300,31.0,10800.0,4350.0,0.0,9,1,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
CORTE DE A4,19/05/2020,83,81.0,#NÚM!,#NÚM!,1700.0,7300,68.0,10800.0,1800.0,0.0,64,1,5.0,0.041707317073170734,0.021388888888888888,4.223684210526316,0.0
CORTE DE A4,20/05/2020,83,64.0,#NÚM!,#NÚM!,3210.0,5700,53.0,10800.0,1890.0,0.0,37,1,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,7.0
CORTE DE A4,29/05/2020,93,85.0,#NÚM!,#NÚM!,1550.0,8500,79.0,10800.0,750.0,0.0,75,1,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
CORTE DE A4,01/06/2020,50,76.0,100,38,1300.0,4100,38.0,10800.0,5400.0,0.0,98,1,3.0,0.041707317073170734,0.021388888888888888,0.0,0.0
CORTE DE A4,02/06/2020,92,84.0,99,76,1453.0,7400,77.0,9600.0,747.0,0.0,21,1,4.582089552238806,0.041707317073170734,0.021388888888888888,1.0,0.0
CORTE DE A4,03/06/2020,100,76.0,98,74,2600.0,8200,76.0,10800.0,244463.45329249618,0.0,97,1,6.0,0.041707317073170734,0.021388888888888888,2.0,0.0
CORTE DE A4,04/06/2020,100,86.0,100,86,1300.0,8300,86.0,9600.0,244463.45329249618,0.0,42,1,6.0,0.041707317073170734,0.021388888888888888,0.0,0.0
CORTE DE A4,05/06/2020,89,94.0,99,82,507.0,8000,83.0,9600.0,1093.0,0.0,18,1,4.582089552238806,0.041707317073170734,0.021388888888888888,1.0,0.0
CORTE DE A4,08/06/2020,83,86.0,100,71,1120.0,6800,71.0,9600.0,1680.0,0.0,44,1,4.582089552238806,0.041707317073170734,0.021388888888888888,0.0,0.0
CORTE DE A4,09/06/2020,82,50.0,98,40,3940.0,3900,41.0,9600.0,1760.0,0.0,21,1,4.582089552238806,0.041707317073170734,0.021388888888888888,1.0,0.0
CORTE DE A4,10/06/2020,49,41.0,#NÚM!,#NÚM!,3110.0,2200,20.0,10800.0,5490.0,0.0,72,1,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
CORTE DE A4,12/06/2020,40,51.0,#NÚM!,#NÚM!,2150.0,2200,20.0,10800.0,7350.0,1.0,88,1,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,0.0
CORTE DE A4,15/06/2020,90,88.0,99,78,1067.0,7600,79.0,9600.0,933.0,0.0,65,1,4.582089552238806,0.041707317073170734,0.021388888888888888,1.0,0.0
CORTE DE A4,16/06/2020,83,78.0,99,64,1872.0,6700,65.0,10356.0,1783.0,0.0,37,1,4.582089552238806,0.041707317073170734,0.021388888888888888,1.0,0.0
CORTE DE A4,17/06/2020,100,72.0,#NÚM!,#NÚM!,3000.0,7800,72.0,10800.0,244463.45329249618,0.0,97,1,6.0,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
CORTE DE A4,18/06/2020,100,78.0,#NÚM!,#NÚM!,2400.0,8400,78.0,10800.0,244463.45329249618,0.0,97,1,6.0,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
CORTE DE A4,19/06/2020,99,65.0,#NÚM!,#NÚM!,3780.0,6900,64.0,10800.0,120.0,0.0,61,1,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
CORTE DE A4,22/06/2020,100,72.0,99,72,2593.0,6700,72.0,9293.0,244463.45329249618,0.0,51,1,6.0,0.041707317073170734,0.021388888888888888,0.0,0.0
CORTE DE A4,23/06/2020,100,116.0,#NÚM!,#NÚM!,-1700.0,12500,116.0,10800.0,244463.45329249618,0.0,97,1,6.0,0.041707317073170734,0.021388888888888888,4.223684210526316,0.0
CORTE DE A4,24/06/2020,83,101.0,#NÚM!,#NÚM!,-90.0,9000,83.0,10800.0,1890.0,0.0,37,1,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
CORTE DE A4,25/06/2020,100,93.0,#NÚM!,#NÚM!,800.0,10000,93.0,10800.0,244463.45329249618,0.0,97,1,6.0,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
CORTE DE A4,26/06/2020,100,96.0,#NÚM!,#NÚM!,400.0,10400,96.0,10800.0,244463.45329249618,0.0,97,1,6.0,0.041707317073170734,0.021388888888888888,4.223684210526316,0.0
CORTE DE A4,29/06/2020,100,80.0,#NÚM!,#NÚM!,2200.0,8600,80.0,10800.0,244463.45329249618,0.0,97,1,6.0,0.041707317073170734,0.021388888888888888,4.223684210526316,0.0
CORTE DE A4,01/07/2020,100,49.0,100,49,7200.0,6800,49.0,14000.0,244463.45329249618,0.0,44,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,0.8144820295983086
CORTE DE A4,02/07/2020,117,125.0,96,140,-4362.0,22100,146.0,15142.0,244463.45329249618,0.10197934595524957,50,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.0,0.0
CORTE DE A4,03/07/2020,117,73.0,#NÚM!,#NÚM!,4950.0,13500,86.0,15750.0,244463.45329249618,0.10197934595524957,61,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
CORTE DE A4,06/07/2020,100,74.0,#NÚM!,#NÚM!,4050.0,11700,74.0,15750.0,244463.45329249618,0.0,62,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,2.0
CORTE DE A4,07/07/2020,89,66.0,100,58,4320.0,8300,58.0,14248.0,1628.0,0.0,35,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,0.8144820295983086
CORTE DE A4,08/07/2020,129,67.0,100,86,6083.0,12200,86.0,14220.0,244463.45329249618,0.10197934595524957,12,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,0.8144820295983086
CORTE DE A4,09/07/2020,146,76.0,99,109,5342.0,16600,110.0,15058.0,244463.45329249618,4.0,95,2,4.582089552238806,0.041707317073170734,0.021388888888888888,1.0,1.0
CORTE DE A4,10/07/2020,123,72.0,#NÚM!,#NÚM!,5450.0,13900,88.0,15750.0,244463.45329249618,2.0,28,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
CORTE DE A4,13/07/2020,100,98.0,99,97,300.0,13700,98.0,14000.0,244463.45329249618,0.0,44,2,4.582089552238806,0.041707317073170734,0.021388888888888888,0.0,0.0
CORTE DE A4,14/07/2020,114,73.0,91,76,4795.0,13000,83.0,15570.0,244463.45329249618,0.10197934595524957,67,2,10.0,0.041707317073170734,0.021388888888888888,7.0,1.0
CORTE DE A4,15/07/2020,83,78.0,99,64,2600.0,9000,64.0,14000.0,2400.0,0.0,34,2,4.582089552238806,0.041707317073170734,0.021388888888888888,0.0,0.0
CORTE DE A4,16/07/2020,83,87.0,#NÚM!,#NÚM!,1650.0,11400,72.0,15750.0,2700.0,0.0,63,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,2.0
CORTE DE A4,17/07/2020,89,82.0,#NÚM!,#NÚM!,2450.0,11500,73.0,15750.0,1800.0,0.0,29,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
CORTE DE A4,20/07/2020,100,76.0,100,76,3750.0,12000,76.0,15750.0,244463.45329249618,0.0,62,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,0.8144820295983086
CORTE DE A4,21/07/2020,100,82.0,99,81,2500.0,11500,82.0,14000.0,244463.45329249618,0.0,44,2,4.582089552238806,0.041707317073170734,0.021388888888888888,0.0,0.0
CORTE DE A4,22/07/2020,86,109.0,99,93,-1186.0,14000,94.0,14949.0,2136.0,0.0,93,2,4.582089552238806,0.041707317073170734,0.021388888888888888,1.0,1.0
CORTE DE A4,23/07/2020,117,86.0,98,99,2374.0,14800,101.0,14660.0,244463.45329249618,0.10197934595524957,83,2,4.582089552238806,0.041707317073170734,0.021388888888888888,1.0,1.0
CORTE DE A4,24/07/2020,83,77.0,#NÚM!,#NÚM!,3050.0,10000,63.0,15750.0,2700.0,0.0,63,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
CORTE DE A4,28/07/2020,100,67.0,97,65,5068.0,10100,67.0,15168.0,244463.45329249618,0.0,90,2,4.582089552238806,0.041707317073170734,0.021388888888888888,2.0,1.0
CORTE DE A4,29/07/2020,100,83.0,98,81,2644.0,12500,83.0,15144.0,244463.45329249618,0.0,83,2,4.582089552238806,0.041707317073170734,0.021388888888888888,1.0,1.0
CORTE DE A4,30/07/2020,100,85.0,#NÚM!,#NÚM!,2350.0,13400,85.0,15750.0,244463.45329249618,0.0,62,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
CORTE DE A4,31/07/2020,96,75.0,#NÚM!,#NÚM!,3850.0,11300,72.0,15750.0,600.0,0.0,84,2,4.582089552238806,0.01,0.021388888888888888,4.223684210526316,2.0
CORTE DE A4,03/08/2020,92,77.0,#NÚM!,#NÚM!,2948.0,10000,71.0,14010.0,1857.0,0.10197934595524957,33,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,2.0
CORTE DE A4,04/08/2020,108,86.0,99,91,2171.0,12900,92.0,14010.0,244463.45329249618,0.10197934595524957,61,2,4.582089552238806,0.041707317073170734,0.021388888888888888,0.0,1.0
CORTE DE A4,05/08/2020,134,84.0,99,111,3086.0,15700,112.0,14010.0,244463.45329249618,3.0,61,2,4.582089552238806,0.041707317073170734,0.021388888888888888,0.0,0.0
CORTE DE A4,06/08/2020,134,87.0,#NÚM!,#NÚM!,2486.0,16300,116.0,14010.0,244463.45329249618,3.0,61,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,2.0
CORTE DE A4,07/08/2020,60,69.0,#NÚM!,#NÚM!,2558.0,5800,41.0,14010.0,8040.0,0.10197934595524957,74,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,5.0
CORTE DE A4,10/08/2020,77,88.0,99,67,1246.0,9500,68.0,14010.0,6846.0,0.10197934595524957,81,2,4.582089552238806,0.041707317073170734,0.021388888888888888,0.0,1.0
CORTE DE A4,11/08/2020,92,107.0,84,83,-852.0,13800,99.0,14010.0,2653.0,1.0,33,2,4.582089552238806,0.041707317073170734,0.021388888888888888,14.0,1.0
CORTE DE A4,12/08/2020,100,101.0,#NÚM!,#NÚM!,-90.0,14100,101.0,14010.0,244463.45329249618,0.0,47,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,2.0
CORTE DE A4,13/08/2020,117,83.0,#NÚM!,#NÚM!,2798.0,13600,97.0,14010.0,244463.45329249618,0.10197934595524957,54,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,3.0
CORTE DE A4,14/08/2020,77,62.0,#NÚM!,#NÚM!,4126.0,6700,48.0,14010.0,3184.0,0.0,4,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,4.0
CORTE DE A4,17/08/2020,100,84.0,#NÚM!,#NÚM!,2210.0,11800,84.0,14010.0,244463.45329249618,0.0,47,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
CORTE DE A4,18/08/2020,119,55.0,#NÚM!,#NÚM!,7463.0,9200,66.0,14010.0,244463.45329249618,0.10197934595524957,32,2,4.582089552238806,0.041707317073170734,0.01,4.223684210526316,2.0
CORTE DE A4,19/08/2020,100,120.0,#NÚM!,#NÚM!,-2790.0,16800,120.0,14010.0,244463.45329249618,0.0,47,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
CORTE DE A4,20/08/2020,100,130.0,#NÚM!,#NÚM!,-4190.0,18200,130.0,14010.0,244463.45329249618,0.0,47,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
CORTE DE A4,21/08/2020,100,70.0,#NÚM!,#NÚM!,4210.0,9800,70.0,14010.0,244463.45329249618,0.0,47,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,2.0
CORTE DE A4,24/08/2020,100,113.0,99,112,-1820.0,15900,113.0,14080.0,244463.45329249618,0.0,68,2,4.582089552238806,0.041707317073170734,0.021388888888888888,0.0,0.0
CORTE DE A4,25/08/2020,100,59.0,#NÚM!,#NÚM!,5810.0,8200,59.0,14010.0,244463.45329249618,0.0,47,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,2.0
CORTE DE A4,26/08/2020,100,86.0,#NÚM!,#NÚM!,2010.0,12000,86.0,14010.0,244463.45329249618,0.0,47,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,2.0
CORTE DE A4,27/08/2020,100,93.0,#NÚM!,#NÚM!,1010.0,13000,93.0,14010.0,244463.45329249618,0.0,47,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,2.0
CORTE DE A4,28/08/2020,100,96.0,#NÚM!,#NÚM!,610.0,13400,96.0,14010.0,244463.45329249618,0.0,47,2,4.582089552238806,0.01,0.021388888888888888,4.223684210526316,4.0
CORTE DE A4,31/08/2020,100,151.0,#NÚM!,#NÚM!,-6202.0,18300,151.0,12098.0,244463.45329249618,0.0,81,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
CORTE DE A4,01/09/2020,121,82.0,99,98,3093.0,14000,99.0,14080.0,244463.45329249618,0.10197934595524957,60,2,4.582089552238806,0.041707317073170734,0.021388888888888888,1.0,1.0
CORTE DE A4,02/09/2020,100,114.0,99,112,-1920.0,16000,114.0,14080.0,244463.45329249618,0.0,68,2,4.582089552238806,0.041707317073170734,0.01,1.0,0.0
CORTE DE A4,03/09/2020,126,55.0,#NÚM!,#NÚM!,7892.0,9700,69.0,14010.0,244463.45329249618,0.10197934595524957,7,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,2.0
CORTE DE A4,04/09/2020,100,100.0,#NÚM!,#NÚM!,10.0,14000,100.0,14010.0,244463.45329249618,0.0,47,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,2.0
CORTE DE A4,08/09/2020,145,97.0,#NÚM!,#NÚM!,678.0,19700,141.0,14010.0,244463.45329249618,4.0,32,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
CORTE DE A4,09/09/2020,140,103.0,94,135,-607.0,20200,144.0,14018.0,796.0,4.0,0,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,1.0
CORTE DE A4,10/09/2020,111,58.0,88,57,5749.0,8000,65.0,12346.0,701.0,0.10197934595524957,70,2,4.582089552238806,0.041707317073170734,0.021388888888888888,7.0,5.0
CORTE DE A4,14/09/2020,117,82.0,99,95,2980.0,13500,96.0,14080.0,244463.45329249618,0.10197934595524957,78,2,4.582089552238806,0.041707317073170734,0.021388888888888888,1.0,0.0
CORTE DE A4,15/09/2020,123,65.0,#NÚM!,#NÚM!,5994.0,11200,80.0,14010.0,244463.45329249618,2.0,89,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,2.0
CORTE DE A4,16/09/2020,129,115.0,#NÚM!,#NÚM!,-2678.0,20800,148.0,14010.0,244463.45329249618,0.10197934595524957,64,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,0.0
CORTE DE A4,17/09/2020,117,102.0,#NÚM!,#NÚM!,-302.0,16700,119.0,14010.0,244463.45329249618,0.10197934595524957,54,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
CORTE DE A4,18/09/2020,100,86.0,#NÚM!,#NÚM!,1910.0,12100,86.0,14010.0,244463.45329249618,0.0,47,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,4.0
CORTE DE A4,21/09/2020,92,94.0,98,85,792.0,12200,87.0,14057.0,1065.0,0.0,46,2,4.582089552238806,0.041707317073170734,0.021388888888888888,1.0,1.0
CORTE DE A4,22/09/2020,49,109.0,98,52,-620.0,7500,53.0,14080.0,7200.0,0.0,36,2,4.582089552238806,0.041707317073170734,0.021388888888888888,1.0,1.0
CORTE DE A4,23/09/2020,80,107.0,99,84,-734.0,12000,85.0,14063.0,2797.0,0.0,35,2,4.582089552238806,0.041707317073170734,0.021388888888888888,0.0,1.0
CORTE DE A4,24/09/2020,94,105.0,94,93,-656.0,13900,99.0,14042.0,798.0,0.0,20,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.0,2.0
CORTE DE A4,25/09/2020,100,84.0,96,81,2210.0,11800,84.0,14010.0,244463.45329249618,0.0,47,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,4.0
CORTE DE A4,28/09/2020,100,74.0,#NÚM!,#NÚM!,3610.0,10400,74.0,14010.0,244463.45329249618,0.0,47,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,2.0
CORTE DE A4,29/09/2020,36,118.0,79,33,-655.0,4200,42.0,9904.0,6359.0,0.0,49,2,4.582089552238806,0.041707317073170734,0.021388888888888888,17.0,4.0
CORTE DE A4,30/09/2020,100,71.0,90,64,4021.0,10000,71.0,14021.0,244463.45329249618,0.0,50,2,4.582089552238806,0.041707317073170734,0.021388888888888888,6.0,3.0
CORTE DE A4,01/10/2020,100,69.0,100,69,4310.0,9700,69.0,14010.0,244463.45329249618,0.0,47,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,0.8144820295983086
CORTE DE A4,02/10/2020,100,116.0,100,116,-2190.0,16200,116.0,14010.0,244463.45329249618,0.0,47,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,0.8144820295983086
CORTE DE A4,05/10/2020,100,84.0,#NÚM!,#NÚM!,2210.0,11800,84.0,14010.0,244463.45329249618,0.0,47,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,2.0
CORTE DE A4,06/10/2020,100,120.0,#NÚM!,#NÚM!,-2790.0,16800,120.0,14010.0,244463.45329249618,0.0,47,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,2.0
CORTE DE A4,07/10/2020,100,94.0,98,92,690.0,10800,94.0,11490.0,244463.45329249618,0.0,1,2,4.582089552238806,0.041707317073170734,0.021388888888888888,1.0,1.0
CORTE DE A4,08/10/2020,88,99.0,97,85,67.0,12300,88.0,14042.0,1675.0,0.0,61,2,4.582089552238806,0.041707317073170734,0.021388888888888888,2.0,1.0
CORTE DE A4,09/10/2020,100,118.0,#NÚM!,#NÚM!,-2590.0,16600,118.0,14010.0,244463.45329249618,0.0,47,2,4.582089552238806,0.041707317073170734,0.021388888888888888,4.223684210526316,1.0
CORTE DE A4,13/10/2020,128,102.0,99,129,-310.0,18300,131.0,14010.0,244463.45329249618,0.10197934595524957,25,2,4.582089552238806,0.041707317073170734,0.021388888888888888,1.0,0.0
CORTE DE A4,14/10/2020,127,91.0,97,111,1642.0,16100,115.0,14024.0,1062.0,3.0,52,2,4.582089552238806,0.041707317073170734,0.021388888888888888,2.0,1.0
CORTE DE A4,15/10/2020,117,83.0,98,95,2780.0,13700,97.0,14080.0,2133.0,0.10197934595524957,78,2,4.582089552238806,0.01,0.021388888888888888,1.0,1.0
CORTE DE A4,16/10/2020,103,114.0,98,115,-1949.0,16300,116.0,14048.0,798.0,0.10197934595524957,48,2,4.582089552238806,0.041707317073170734,0.021388888888888888,1.0,1.0
CORTE DE A4,19/10/2020,111,119.0,97,129,-2998.0,18600,133.0,14010.0,796.0,0.10197934595524957,18,2,4.582089552238806,0.041707317073170734,0.021388888888888888,2.0,1.0
CORTE DE A4,20/10/2020,117,109.0,97,124,-1402.0,17800,127.0,14010.0,244463.45329249618,0.10197934595524957,54,2,4.582089552238806,0.041707317073170734,0.021388888888888888,2.0,0.0
CORTE DE A4,21/10/2020,94,94.0,99,87,839.0,12200,88.0,13824.0,3142.0,0.10197934595524957,59,2,4.582089552238806,0.041707317073170734,0.021388888888888888,0.0,1.0
CORTE DE A4,22/10/2020,100,79.0,98,77,2701.0,9900,79.0,12601.0,244463.45329249618,0.0,30,2,4.582089552238806,0.041707317073170734,0.021388888888888888,2.0,1.0
CORTE DE A4,23/10/2020,83,92.0,98,75,919.0,10400,76.0,13644.0,2326.0,0.0,50,2,4.582089552238806,0.041707317073170734,0.021388888888888888,1.0,1.0
CORTE DE A4,26/10/2020,95,102.0,#NÚM!,#NÚM!,-254.0,13600,97.0,14010.0,663.0,0.0,50,2,4.582089552238806,0.01,0.021388888888888888,4.223684210526316,1.0
CORTE DE A4,27/10/2020,96,96.0,73,68,479.0,13000,93.0,14010.0,531.0,0.0,90,2,4.582089552238806,0.041707317073170734,0.021388888888888888,25.0,2.0
CORTE DE A4,28/10/2020,93,89.0,99,82,1481.0,11600,83.0,14010.0,929.0,0.0,72,2,4.582089552238806,0.041707317073170734,0.021388888888888888,0.0,0.0
CORTE DE A4,29/10/2020,77,79.0,84,52,2226.0,8600,61.0,14010.0,3184.0,0.0,4,2,4.582089552238806,0.041707317073170734,0.021388888888888888,13.0,3.0
CORTE DE A4,30/10/2020,89,88.0,98,77,1197.0,8800,78.0,11278.0,1282.0,0.0,59,2,4.582089552238806,0.041707317073170734,0.021388888888888888,1.0,1.0
CORTE DE A4,03/11/2020,40,108.0,89,38,-389.0,5500,43.0,12850.0,7739.0,0.0,13,2,4.582089552238806,0.041707317073170734,0.02,6.0,2.0
CORTE DE A4,04/11/2020,100,85.0,95,81,1993.0,11000,85.0,12993.0,244463.45329249618,0.0,46,2,4.582089552238806,0.041707317073170734,0.021388888888888888,2.0,1.0
CORTE DE A4,05/11/2020,100,85.0,97,82,2000.0,11200,85.0,13200.0,244463.45329249618,0.0,7,2,4.582089552238806,0.041707317073170734,0.021388888888888888,2.0,1.0
CORTE DE A4,06/11/2020,100,98.0,94,93,200.0,13000,98.0,13200.0,244463.45329249618,0.0,7,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,0.8144820295983086
CORTE DE A4,07/11/2020,57,67.0,98,38,2426.0,5000,38.0,13069.0,5644.0,0.0,98,2,5.0,0.041707317073170734,0.021388888888888888,4.223684210526316,2.0
CORTE DE A4,09/11/2020,113,114.0,97,125,-2050.0,17000,129.0,13200.0,500.0,0.10197934595524957,25,2,4.582089552238806,0.041707317073170734,0.021388888888888888,3.0,0.0
CORTE DE A4,10/11/2020,48,139.0,93,62,-2450.0,8800,67.0,13200.0,6850.0,0.0,80,2,4.582089552238806,0.041707317073170734,0.021388888888888888,6.0,0.0
CORTE DE A4,11/11/2020,128,117.0,92,137,-2871.0,19800,150.0,13183.0,244463.45329249618,0.10197934595524957,11,2,4.582089552238806,0.041707317073170734,0.021388888888888888,8.0,0.0
CORTE DE A4,12/11/2020,116,126.0,94,137,-3736.0,17900,137.0,13108.0,1241.0,3.0,93,2,4.582089552238806,0.041707317073170734,0.021388888888888888,6.0,0.0
CORTE DE A4,13/11/2020,117,106.0,90,111,-921.0,16300,124.0,13140.0,244463.45329249618,0.10197934595524957,52,2,4.582089552238806,0.041707317073170734,0.021388888888888888,10.0,0.0
CORTE DE A4,14/11/2020,57,101.0,97,56,-100.0,7600,58.0,13200.0,5700.0,0.0,20,2,5.0,0.041707317073170734,0.021388888888888888,3.0,0.0
CORTE DE A4,16/11/2020,117,110.0,93,120,-1573.0,17000,129.0,13181.0,244463.45329249618,0.10197934595524957,66,2,4.582089552238806,0.041707317073170734,0.021388888888888888,6.0,0.0
CORTE DE A4,17/11/2020,117,83.0,97,94,2620.0,12800,97.0,13174.0,244463.45329249618,0.10197934595524957,64,2,4.582089552238806,0.041707317073170734,0.021388888888888888,3.0,0.0
CORTE DE A4,18/11/2020,95,79.0,97,73,2612.0,9900,75.0,13134.0,4353.0,0.10197934595524957,3,2,4.582089552238806,0.041707317073170734,0.021388888888888888,2.0,1.0
CORTE DE A4,19/11/2020,100,114.0,88,100,-1800.0,15000,114.0,13200.0,244463.45329249618,0.0,7,2,4.582089552238806,0.041707317073170734,0.021388888888888888,11.0,1.0
CORTE DE A4,20/11/2020,179,111.0,94,187,-2525.0,26100,198.0,13200.0,1625.0,8.0,78,2,4.582089552238806,0.041707317073170734,0.021388888888888888,5.0,0.0
CORTE DE A4,23/11/2020,134,107.0,86,123,-1247.0,18900,144.0,13165.0,244463.45329249618,3.0,25,2,4.582089552238806,0.041707317073170734,0.021388888888888888,14.0,0.0
CORTE DE A4,24/11/2020,100,127.0,93,119,-3579.0,16700,127.0,13121.0,244463.45329249618,0.0,84,2,4.582089552238806,0.041707317073170734,0.021388888888888888,6.0,0.0
CORTE DE A4,25/11/2020,84,151.0,92,116,-5625.0,16700,127.0,13200.0,2125.0,0.0,78,2,4.582089552238806,0.041707317073170734,0.021388888888888888,8.0,0.8144820295983086
